Date,weekday,Hour,DA_DEMD,DryBulb,DewPnt,load
1/1/11,0,1,11722.0,36,29,12214
1/1/11,0,2,11253.0,36,29,11573
1/1/11,0,3,10459.0,35,29,11114
1/1/11,0,4,10531.0,35,30,10863
1/1/11,0,5,10841.0,36,31,10827
1/1/11,0,6,10661.0,36,31,11005
1/1/11,0,7,11640.0,36,32,11415
1/1/11,0,8,11972.0,35,31,11753
1/1/11,0,9,12735.0,35,32,12435
1/1/11,0,10,13503.0,39,34,13073
1/1/11,0,11,13847.0,43,35,13558
1/1/11,0,12,13799.0,47,37,13726
1/1/11,0,13,13639.0,49,38,13708
1/1/11,0,14,13452.0,51,39,13522
1/1/11,0,15,13299.0,53,39,13373
1/1/11,0,16,13436.0,51,38,13574
1/1/11,0,17,14728.0,48,37,14858
1/1/11,0,18,15682.0,46,37,15895
1/1/11,0,19,15699.0,46,37,15753
1/1/11,0,20,15366.0,44,36,15331
1/1/11,0,21,14663.0,44,37,14817
1/1/11,0,22,13718.0,44,38,14105
1/1/11,0,23,12711.0,43,38,13136
1/1/11,0,24,11430.0,44,40,12055
1/2/11,0,1,11259.0,44,41,11149
1/2/11,0,2,10591.0,43,41,10553
1/2/11,0,3,10317.0,43,41,10235
1/2/11,0,4,10298.0,43,41,10126
1/2/11,0,5,10338.0,43,42,10179
1/2/11,0,6,10558.0,43,42,10446
1/2/11,0,7,10893.0,43,42,10975
1/2/11,0,8,11540.0,42,42,11615
1/2/11,0,9,12398.0,42,41,12539
1/2/11,0,10,13071.0,42,42,13477
1/2/11,0,11,13520.0,44,43,14033
1/2/11,0,12,13571.0,45,43,14323
1/2/11,0,13,13700.0,46,43,14448
1/2/11,0,14,13569.0,47,43,14374
1/2/11,0,15,13501.0,47,42,14266
1/2/11,0,16,13655.0,46,42,14421
1/2/11,0,17,14755.0,45,39,15708
1/2/11,0,18,15893.0,44,38,16803
1/2/11,0,19,16009.0,42,35,16657
1/2/11,0,20,15547.0,41,33,16213
1/2/11,0,21,15025.0,40,31,15586
1/2/11,0,22,14049.0,38,28,14579
1/2/11,0,23,12748.0,36,26,13386
1/2/11,0,24,11644.0,35,23,12270
1/3/11,1,1,10983.0,33,21,11594
1/3/11,1,2,10695.0,32,19,11216
1/3/11,1,3,10527.0,30,17,11113
1/3/11,1,4,10550.0,30,16,11223
1/3/11,1,5,10845.0,29,15,11635
1/3/11,1,6,11971.0,29,15,12841
1/3/11,1,7,13894.0,28,13,14927
1/3/11,1,8,15041.0,27,12,16135
1/3/11,1,9,15343.0,27,12,16352
1/3/11,1,10,15218.0,29,11,16512
1/3/11,1,11,15335.0,30,11,16640
1/3/11,1,12,15108.0,31,10,16652
1/3/11,1,13,15005.0,32,10,16505
1/3/11,1,14,14950.0,33,10,16361
1/3/11,1,15,14824.0,33,10,16213
1/3/11,1,16,15080.0,32,9,16378
1/3/11,1,17,16461.0,31,10,17635
1/3/11,1,18,17695.0,30,10,19139
1/3/11,1,19,17572.0,28,11,19029
1/3/11,1,20,17138.0,28,11,18558
1/3/11,1,21,16330.0,27,11,17867
1/3/11,1,22,15274.0,27,12,16662
1/3/11,1,23,13821.0,26,12,15122
1/3/11,1,24,12660.0,25,12,13719
1/4/11,1,1,11706.0,24,12,12833
1/4/11,1,2,11811.0,23,12,12422
1/4/11,1,3,11622.0,24,12,12260
1/4/11,1,4,11415.0,23,12,12285
1/4/11,1,5,11888.0,22,13,12680
1/4/11,1,6,12602.0,22,12,13846
1/4/11,1,7,14582.0,21,12,15951
1/4/11,1,8,15946.0,21,13,17116
1/4/11,1,9,16137.0,22,14,17200
1/4/11,1,10,15814.0,26,15,17175
1/4/11,1,11,15794.0,29,15,17169
1/4/11,1,12,15747.0,32,15,17110
1/4/11,1,13,15684.0,33,16,16896
1/4/11,1,14,15547.0,35,16,16704
1/4/11,1,15,15391.0,36,17,16441
1/4/11,1,16,15522.0,36,16,16525
1/4/11,1,17,16589.0,35,17,17639
1/4/11,1,18,18164.0,34,17,19036
1/4/11,1,19,18141.0,32,18,19004
1/4/11,1,20,17390.0,31,18,18578
1/4/11,1,21,16725.0,28,18,17880
1/4/11,1,22,15280.0,29,17,16685
1/4/11,1,23,13943.0,29,17,15080
1/4/11,1,24,12286.0,27,17,13685
1/5/11,1,1,11914.0,27,17,12856
1/5/11,1,2,11658.0,26,17,12378
1/5/11,1,3,11616.0,24,16,12190
1/5/11,1,4,11703.0,25,16,12205
1/5/11,1,5,11589.0,25,16,12559
1/5/11,1,6,12103.0,25,17,13699
1/5/11,1,7,14267.0,25,18,15833
1/5/11,1,8,15507.0,24,17,17002
1/5/11,1,9,15694.0,25,18,17059
1/5/11,1,10,15791.0,28,20,16963
1/5/11,1,11,15765.0,32,21,16925
1/5/11,1,12,15704.0,34,20,16844
1/5/11,1,13,15528.0,35,19,16683
1/5/11,1,14,15399.0,35,17,16636
1/5/11,1,15,15276.0,35,14,16470
1/5/11,1,16,15411.0,35,14,16552
1/5/11,1,17,16437.0,33,12,17737
1/5/11,1,18,17522.0,31,11,19086
1/5/11,1,19,17502.0,30,10,19022
1/5/11,1,20,16853.0,29,10,18596
1/5/11,1,21,16217.0,27,10,17961
1/5/11,1,22,15112.0,26,10,16809
1/5/11,1,23,13600.0,25,10,15314
1/5/11,1,24,12242.0,24,9,13923
1/6/11,1,1,11950.0,23,9,13062
1/6/11,1,2,11673.0,22,9,12623
1/6/11,1,3,11571.0,21,9,12482
1/6/11,1,4,11522.0,20,9,12524
1/6/11,1,5,11740.0,19,10,12906
1/6/11,1,6,12637.0,19,10,14118
1/6/11,1,7,14808.0,18,10,16316
1/6/11,1,8,16474.0,18,10,17541
1/6/11,1,9,16611.0,19,11,17565
1/6/11,1,10,16635.0,22,13,17305
1/6/11,1,11,16417.0,25,13,17348
1/6/11,1,12,15901.0,27,13,17259
1/6/11,1,13,15547.0,28,12,17022
1/6/11,1,14,15212.0,29,11,16894
1/6/11,1,15,15199.0,30,11,16763
1/6/11,1,16,15449.0,30,10,16781
1/6/11,1,17,16623.0,29,10,17874
1/6/11,1,18,18224.0,27,10,19264
1/6/11,1,19,18167.0,24,11,19275
1/6/11,1,20,17468.0,24,11,18884
1/6/11,1,21,16862.0,23,11,18245
1/6/11,1,22,15400.0,22,11,17122
1/6/11,1,23,13705.0,21,11,15568
1/6/11,1,24,12475.0,20,11,14228
1/7/11,1,1,12379.0,21,11,13309
1/7/11,1,2,12225.0,21,11,12827
1/7/11,1,3,12241.0,21,11,12573
1/7/11,1,4,12211.0,21,11,12568
1/7/11,1,5,12525.0,20,11,12910
1/7/11,1,6,12483.0,21,11,13967
1/7/11,1,7,14421.0,21,12,16074
1/7/11,1,8,15743.0,21,12,17291
1/7/11,1,9,15875.0,21,13,17483
1/7/11,1,10,15872.0,23,14,17515
1/7/11,1,11,15855.0,25,15,17550
1/7/11,1,12,15749.0,27,16,17470
1/7/11,1,13,15571.0,29,17,17289
1/7/11,1,14,15454.0,30,18,17158
1/7/11,1,15,15321.0,31,19,16938
1/7/11,1,16,15379.0,31,19,16971
1/7/11,1,17,16504.0,31,20,17912
1/7/11,1,18,17594.0,30,21,18830
1/7/11,1,19,17348.0,28,23,18576
1/7/11,1,20,16900.0,28,23,17960
1/7/11,1,21,16358.0,28,23,17288
1/7/11,1,22,15080.0,27,23,16341
1/7/11,1,23,13769.0,27,22,15100
1/7/11,1,24,12426.0,26,22,13841
1/8/11,0,1,12333.0,26,22,12917
1/8/11,0,2,12144.0,25,21,12371
1/8/11,0,3,12016.0,25,21,12077
1/8/11,0,4,11926.0,25,21,11979
1/8/11,0,5,12003.0,25,21,12084
1/8/11,0,6,12110.0,25,21,12489
1/8/11,0,7,12467.0,24,21,13260
1/8/11,0,8,13179.0,24,21,14106
1/8/11,0,9,14335.0,24,21,15083
1/8/11,0,10,14891.0,25,21,15874
1/8/11,0,11,14763.0,26,21,16263
1/8/11,0,12,14769.0,27,22,16369
1/8/11,0,13,14560.0,27,22,16204
1/8/11,0,14,14332.0,28,22,15929
1/8/11,0,15,14366.0,29,23,15737
1/8/11,0,16,14536.0,29,24,15853
1/8/11,0,17,15421.0,29,23,16877
1/8/11,0,18,16519.0,28,23,17887
1/8/11,0,19,16386.0,28,23,17630
1/8/11,0,20,15712.0,28,23,17065
1/8/11,0,21,15319.0,28,23,16496
1/8/11,0,22,14570.0,27,24,15694
1/8/11,0,23,13614.0,27,24,14683
1/8/11,0,24,12524.0,27,23,13592
1/9/11,0,1,12228.0,27,22,12670
1/9/11,0,2,12204.0,28,22,12151
1/9/11,0,3,12115.0,28,22,11864
1/9/11,0,4,11994.0,27,21,11770
1/9/11,0,5,12069.0,27,20,11865
1/9/11,0,6,12356.0,26,19,12183
1/9/11,0,7,12495.0,26,18,12731
1/9/11,0,8,12871.0,25,17,13362
1/9/11,0,9,13765.0,25,16,14206
1/9/11,0,10,14331.0,26,16,14984
1/9/11,0,11,14716.0,28,16,15292
1/9/11,0,12,14787.0,29,16,15495
1/9/11,0,13,14722.0,30,16,15528
1/9/11,0,14,14487.0,31,16,15423
1/9/11,0,15,14266.0,31,16,15325
1/9/11,0,16,14460.0,31,16,15490
1/9/11,0,17,15966.0,30,15,16734
1/9/11,0,18,17199.0,28,14,18216
1/9/11,0,19,17065.0,27,14,18186
1/9/11,0,20,16578.0,26,14,17723
1/9/11,0,21,16134.0,25,13,17132
1/9/11,0,22,15184.0,24,13,16023
1/9/11,0,23,13811.0,24,13,14724
1/9/11,0,24,12751.0,24,13,13574
1/10/11,1,1,12370.0,24,13,12838
1/10/11,1,2,12094.0,24,12,12456
1/10/11,1,3,11611.0,24,11,12317
1/10/11,1,4,11766.0,23,11,12394
1/10/11,1,5,12135.0,23,11,12816
1/10/11,1,6,13323.0,22,10,14018
1/10/11,1,7,14750.0,22,10,16225
1/10/11,1,8,15917.0,21,10,17392
1/10/11,1,9,16379.0,21,10,17515
1/10/11,1,10,16451.0,23,10,17547
1/10/11,1,11,16522.0,25,11,17539
1/10/11,1,12,16422.0,27,12,17426
1/10/11,1,13,16149.0,29,13,17165
1/10/11,1,14,15841.0,30,14,17001
1/10/11,1,15,15621.0,31,15,16745
1/10/11,1,16,15727.0,32,15,16780
1/10/11,1,17,17122.0,31,15,17819
1/10/11,1,18,18381.0,28,15,19303
1/10/11,1,19,18458.0,27,14,19270
1/10/11,1,20,17898.0,26,14,18868
1/10/11,1,21,17447.0,25,13,18165
1/10/11,1,22,16096.0,25,14,16960
1/10/11,1,23,14503.0,24,13,15430
1/10/11,1,24,13328.0,23,13,14092
1/11/11,1,1,12327.0,22,13,13259
1/11/11,1,2,12560.0,22,12,12800
1/11/11,1,3,12565.0,20,12,12641
1/11/11,1,4,12904.0,20,12,12673
1/11/11,1,5,12793.0,18,11,13098
1/11/11,1,6,13000.0,17,11,14255
1/11/11,1,7,15665.0,16,10,16466
1/11/11,1,8,16773.0,16,10,17612
1/11/11,1,9,16992.0,16,10,17673
1/11/11,1,10,17098.0,19,11,17670
1/11/11,1,11,17268.0,21,12,17672
1/11/11,1,12,17089.0,23,12,17513
1/11/11,1,13,16661.0,25,12,17327
1/11/11,1,14,16225.0,26,13,17141
1/11/11,1,15,16162.0,26,13,16969
1/11/11,1,16,16061.0,27,14,17052
1/11/11,1,17,17153.0,27,14,17989
1/11/11,1,18,18547.0,26,14,19194
1/11/11,1,19,18576.0,26,16,19073
1/11/11,1,20,17696.0,26,16,18602
1/11/11,1,21,17084.0,25,17,17868
1/11/11,1,22,16261.0,24,17,16770
1/11/11,1,23,14271.0,24,18,15358
1/11/11,1,24,12586.0,25,18,14092
1/12/11,1,1,12317.0,25,20,13199
1/12/11,1,2,12568.0,26,22,12723
1/12/11,1,3,12421.0,26,22,12485
1/12/11,1,4,12349.0,26,24,12451
1/12/11,1,5,12702.0,27,24,12666
1/12/11,1,6,12908.0,27,25,13345
1/12/11,1,7,14962.0,27,24,14364
1/12/11,1,8,16822.0,26,24,15128
1/12/11,1,9,17383.0,26,24,15814
1/12/11,1,10,17533.0,27,24,16477
1/12/11,1,11,17437.0,26,24,16941
1/12/11,1,12,17326.0,26,23,17214
1/12/11,1,13,16961.0,26,23,17309
1/12/11,1,14,16797.0,26,23,17188
1/12/11,1,15,16483.0,27,23,16997
1/12/11,1,16,16534.0,26,22,17023
1/12/11,1,17,17536.0,26,21,18041
1/12/11,1,18,19100.0,26,21,19424
1/12/11,1,19,19139.0,26,21,19101
1/12/11,1,20,18557.0,26,20,18369
1/12/11,1,21,17660.0,26,19,17468
1/12/11,1,22,16220.0,26,18,16306
1/12/11,1,23,14550.0,25,18,14911
1/12/11,1,24,12881.0,25,18,13736
1/13/11,1,1,12845.0,25,17,12921
1/13/11,1,2,12776.0,25,16,12515
1/13/11,1,3,12938.0,24,16,12360
1/13/11,1,4,12946.0,24,16,12411
1/13/11,1,5,12994.0,24,15,12773
1/13/11,1,6,13235.0,24,15,13854
1/13/11,1,7,14421.0,23,14,15678
1/13/11,1,8,16189.0,23,14,16772
1/13/11,1,9,16501.0,22,13,17103
1/13/11,1,10,16598.0,24,13,17227
1/13/11,1,11,16429.0,25,13,17353
1/13/11,1,12,16356.0,26,13,17326
1/13/11,1,13,16250.0,27,14,17159
1/13/11,1,14,15981.0,28,14,17062
1/13/11,1,15,15783.0,27,13,16882
1/13/11,1,16,15873.0,27,13,16933
1/13/11,1,17,16959.0,25,12,17863
1/13/11,1,18,18146.0,23,11,19304
1/13/11,1,19,18181.0,22,11,19339
1/13/11,1,20,17672.0,20,10,18963
1/13/11,1,21,16920.0,20,10,18309
1/13/11,1,22,15995.0,19,10,17183
1/13/11,1,23,13923.0,18,9,15717
1/13/11,1,24,12595.0,18,9,14415
1/14/11,1,1,12180.0,17,9,13529
1/14/11,1,2,11823.0,16,8,13129
1/14/11,1,3,11765.0,15,8,12957
1/14/11,1,4,11926.0,14,7,12979
1/14/11,1,5,12113.0,13,7,13338
1/14/11,1,6,13153.0,13,7,14468
1/14/11,1,7,15255.0,12,7,16547
1/14/11,1,8,16688.0,12,6,17730
1/14/11,1,9,16833.0,13,7,17940
1/14/11,1,10,16828.0,15,7,18079
1/14/11,1,11,16745.0,17,8,18096
1/14/11,1,12,16672.0,19,8,17957
1/14/11,1,13,16370.0,20,9,17701
1/14/11,1,14,16091.0,21,9,17514
1/14/11,1,15,15984.0,22,10,17234
1/14/11,1,16,15956.0,22,9,17154
1/14/11,1,17,16860.0,22,9,17900
1/14/11,1,18,18299.0,20,9,19078
1/14/11,1,19,18375.0,18,8,18916
1/14/11,1,20,17621.0,18,8,18494
1/14/11,1,21,16734.0,16,7,17971
1/14/11,1,22,15131.0,15,7,17168
1/14/11,1,23,14017.0,13,6,16010
1/14/11,1,24,12698.0,11,5,14843
1/15/11,0,1,12664.0,12,6,13990
1/15/11,0,2,12423.0,11,5,13541
1/15/11,0,3,12225.0,9,3,13325
1/15/11,0,4,12110.0,7,2,13267
1/15/11,0,5,12213.0,7,2,13404
1/15/11,0,6,12460.0,5,0,13873
1/15/11,0,7,13127.0,5,0,14739
1/15/11,0,8,13783.0,6,2,15639
1/15/11,0,9,14619.0,6,1,16567
1/15/11,0,10,14825.0,9,3,17060
1/15/11,0,11,15211.0,13,6,17061
1/15/11,0,12,15414.0,17,9,16816
1/15/11,0,13,15012.0,20,10,16492
1/15/11,0,14,14667.0,23,12,16176
1/15/11,0,15,14446.0,26,14,16018
1/15/11,0,16,14537.0,26,15,16105
1/15/11,0,17,15321.0,27,17,17044
1/15/11,0,18,16227.0,27,18,18119
1/15/11,0,19,16267.0,27,20,17897
1/15/11,0,20,15968.0,28,21,17333
1/15/11,0,21,15457.0,28,23,16755
1/15/11,0,22,14567.0,30,24,15902
1/15/11,0,23,13574.0,30,24,14812
1/15/11,0,24,12564.0,30,24,13690
1/16/11,0,1,12944.0,29,23,12778
1/16/11,0,2,12570.0,30,23,12243
1/16/11,0,3,12298.0,29,22,11938
1/16/11,0,4,12170.0,29,21,11816
1/16/11,0,5,12241.0,28,19,11864
1/16/11,0,6,12520.0,28,17,12154
1/16/11,0,7,12864.0,27,16,12778
1/16/11,0,8,13371.0,25,14,13426
1/16/11,0,9,13690.0,23,13,14275
1/16/11,0,10,14094.0,26,14,14895
1/16/11,0,11,14439.0,28,14,15221
1/16/11,0,12,14484.0,29,14,15342
1/16/11,0,13,14430.0,30,13,15309
1/16/11,0,14,14216.0,31,12,15190
1/16/11,0,15,14029.0,30,12,15094
1/16/11,0,16,14142.0,31,10,15232
1/16/11,0,17,15336.0,29,10,16203
1/16/11,0,18,16419.0,27,10,17466
1/16/11,0,19,16561.0,25,10,17492
1/16/11,0,20,16365.0,24,9,16951
1/16/11,0,21,15746.0,22,8,16638
1/16/11,0,22,14754.0,20,7,15803
1/16/11,0,23,13833.0,19,6,14794
1/16/11,0,24,13495.0,18,5,13761
1/17/11,1,1,13388.0,17,5,13047
1/17/11,1,2,13455.0,16,3,12691
1/17/11,1,3,13178.0,15,3,12569
1/17/11,1,4,13215.0,15,3,12601
1/17/11,1,5,13366.0,14,2,12952
1/17/11,1,6,14481.0,13,2,13834
1/17/11,1,7,15688.0,13,1,15278
1/17/11,1,8,16090.0,11,0,16407
1/17/11,1,9,16506.0,10,-2,17233
1/17/11,1,10,16457.0,11,-2,17739
1/17/11,1,11,16593.0,12,-2,17949
1/17/11,1,12,16576.0,14,-2,17945
1/17/11,1,13,16301.0,15,-2,17734
1/17/11,1,14,16152.0,17,-2,17533
1/17/11,1,15,15847.0,18,-3,17314
1/17/11,1,16,15830.0,18,-3,17359
1/17/11,1,17,16921.0,18,-3,18280
1/17/11,1,18,17831.0,17,-2,19818
1/17/11,1,19,17952.0,15,-2,19797
1/17/11,1,20,17596.0,13,-2,19369
1/17/11,1,21,16949.0,13,-1,18613
1/17/11,1,22,15969.0,13,0,17398
1/17/11,1,23,14598.0,13,0,15906
1/17/11,1,24,13624.0,14,0,14578
1/18/11,1,1,13192.0,14,2,13702
1/18/11,1,2,12969.0,15,3,13247
1/18/11,1,3,12665.0,16,4,13014
1/18/11,1,4,12644.0,16,6,12999
1/18/11,1,5,12667.0,16,9,13358
1/18/11,1,6,13194.0,16,9,14472
1/18/11,1,7,15090.0,16,10,16299
1/18/11,1,8,16028.0,17,12,17431
1/18/11,1,9,16271.0,19,15,17817
1/18/11,1,10,16291.0,19,15,18182
1/18/11,1,11,16139.0,20,18,18548
1/18/11,1,12,16206.0,22,19,18692
1/18/11,1,13,16077.0,24,22,18658
1/18/11,1,14,16022.0,26,23,18486
1/18/11,1,15,15798.0,27,25,18181
1/18/11,1,16,15714.0,29,27,18097
1/18/11,1,17,16323.0,30,28,18761
1/18/11,1,18,17501.0,31,29,19750
1/18/11,1,19,17561.0,32,30,19428
1/18/11,1,20,17096.0,33,31,18713
1/18/11,1,21,16612.0,34,33,17709
1/18/11,1,22,15466.0,34,33,16356
1/18/11,1,23,14061.0,34,33,14801
1/18/11,1,24,12654.0,34,33,13450
1/19/11,1,1,12917.0,34,33,12615
1/19/11,1,2,12562.0,34,32,12141
1/19/11,1,3,12445.0,33,32,11899
1/19/11,1,4,12301.0,34,32,11898
1/19/11,1,5,12702.0,33,32,12231
1/19/11,1,6,13578.0,33,32,13326
1/19/11,1,7,15018.0,33,32,15259
1/19/11,1,8,15839.0,33,32,16446
1/19/11,1,9,15942.0,33,31,16693
1/19/11,1,10,15967.0,34,32,16759
1/19/11,1,11,15987.0,34,31,16808
1/19/11,1,12,15922.0,35,32,16875
1/19/11,1,13,15734.0,36,32,16831
1/19/11,1,14,15650.0,36,33,16768
1/19/11,1,15,15509.0,36,33,16629
1/19/11,1,16,15702.0,35,32,16648
1/19/11,1,17,16457.0,35,31,17418
1/19/11,1,18,17293.0,34,30,18616
1/19/11,1,19,17269.0,33,29,18596
1/19/11,1,20,16984.0,33,28,18159
1/19/11,1,21,16439.0,32,27,17457
1/19/11,1,22,15377.0,31,26,16329
1/19/11,1,23,14627.0,30,26,14904
1/19/11,1,24,13512.0,29,24,13570
1/20/11,1,1,12293.0,28,23,12700
1/20/11,1,2,12438.0,28,22,12245
1/20/11,1,3,12393.0,27,21,12041
1/20/11,1,4,12377.0,27,21,12046
1/20/11,1,5,12633.0,26,20,12429
1/20/11,1,6,12973.0,25,18,13641
1/20/11,1,7,14826.0,24,17,15797
1/20/11,1,8,15764.0,24,16,16870
1/20/11,1,9,16343.0,24,16,16931
1/20/11,1,10,16620.0,25,16,16895
1/20/11,1,11,16760.0,26,15,16960
1/20/11,1,12,16654.0,27,15,16953
1/20/11,1,13,16449.0,28,16,16732
1/20/11,1,14,16319.0,28,15,16668
1/20/11,1,15,16135.0,29,15,16461
1/20/11,1,16,16110.0,29,15,16510
1/20/11,1,17,17284.0,28,15,17327
1/20/11,1,18,18544.0,26,14,18788
1/20/11,1,19,18581.0,25,14,18813
1/20/11,1,20,17836.0,24,14,18434
1/20/11,1,21,17150.0,23,14,17790
1/20/11,1,22,16033.0,23,14,16695
1/20/11,1,23,14532.0,23,14,15245
1/20/11,1,24,13124.0,23,15,13942
1/21/11,1,1,13099.0,23,15,13089
1/21/11,1,2,13036.0,22,17,12647
1/21/11,1,3,13055.0,22,18,12434
1/21/11,1,4,13003.0,21,19,12463
1/21/11,1,5,13224.0,21,19,12842
1/21/11,1,6,13729.0,22,19,13882
1/21/11,1,7,14489.0,21,19,15333
1/21/11,1,8,15391.0,21,19,16347
1/21/11,1,9,15755.0,22,19,16979
1/21/11,1,10,15868.0,22,19,17475
1/21/11,1,11,15681.0,23,20,17767
1/21/11,1,12,15723.0,25,19,17814
1/21/11,1,13,15767.0,26,18,17696
1/21/11,1,14,15599.0,26,17,17506
1/21/11,1,15,15519.0,27,16,17266
1/21/11,1,16,15589.0,27,14,17166
1/21/11,1,17,16119.0,26,13,17734
1/21/11,1,18,17302.0,24,12,19067
1/21/11,1,19,17206.0,23,12,18956
1/21/11,1,20,16976.0,22,10,18413
1/21/11,1,21,16572.0,22,9,17762
1/21/11,1,22,15913.0,20,9,16837
1/21/11,1,23,14270.0,19,8,15673
1/21/11,1,24,13526.0,19,8,14532
1/22/11,0,1,13003.0,17,7,13701
1/22/11,0,2,12951.0,17,6,13241
1/22/11,0,3,12804.0,16,5,12992
1/22/11,0,4,12705.0,14,5,12908
1/22/11,0,5,12725.0,13,3,13029
1/22/11,0,6,12970.0,12,3,13464
1/22/11,0,7,13121.0,12,3,14299
1/22/11,0,8,14202.0,11,3,15127
1/22/11,0,9,14754.0,11,2,16037
1/22/11,0,10,15326.0,13,3,16534
1/22/11,0,11,15144.0,15,3,16689
1/22/11,0,12,15050.0,18,4,16543
1/22/11,0,13,14758.0,20,5,16279
1/22/11,0,14,14390.0,22,4,15995
1/22/11,0,15,14278.0,22,5,15797
1/22/11,0,16,14357.0,22,5,15825
1/22/11,0,17,15144.0,22,5,16580
1/22/11,0,18,16398.0,20,5,18077
1/22/11,0,19,16901.0,18,6,18128
1/22/11,0,20,16202.0,16,5,17704
1/22/11,0,21,15225.0,15,5,17224
1/22/11,0,22,14591.0,12,4,16577
1/22/11,0,23,13809.0,11,3,15620
1/22/11,0,24,12635.0,11,3,14689
1/23/11,0,1,12467.0,9,2,13954
1/23/11,0,2,12234.0,8,2,13531
1/23/11,0,3,11993.0,7,1,13313
1/23/11,0,4,11919.0,8,2,13269
1/23/11,0,5,12067.0,8,2,13359
1/23/11,0,6,12347.0,6,0,13670
1/23/11,0,7,13037.0,6,0,14224
1/23/11,0,8,13396.0,6,0,14871
1/23/11,0,9,14640.0,7,1,15765
1/23/11,0,10,15048.0,10,3,16349
1/23/11,0,11,15188.0,13,4,16551
1/23/11,0,12,15354.0,15,5,16619
1/23/11,0,13,15477.0,18,4,16608
1/23/11,0,14,15328.0,20,4,16480
1/23/11,0,15,15135.0,20,3,16419
1/23/11,0,16,15106.0,19,2,16571
1/23/11,0,17,15797.0,17,0,17529
1/23/11,0,18,17296.0,15,-2,19235
1/23/11,0,19,17455.0,13,-4,19433
1/23/11,0,20,16913.0,11,-5,19055
1/23/11,0,21,16396.0,9,-6,18487
1/23/11,0,22,15667.0,7,-6,17538
1/23/11,0,23,14398.0,5,-8,16345
1/23/11,0,24,13657.0,3,-10,15224
1/24/11,1,1,13696.0,2,-12,14511
1/24/11,1,2,13449.0,0,-13,14212
1/24/11,1,3,13283.0,-1,-15,14137
1/24/11,1,4,13248.0,-2,-16,14261
1/24/11,1,5,13595.0,-3,-16,14690
1/24/11,1,6,14487.0,-4,-17,15925
1/24/11,1,7,16599.0,-5,-18,18090
1/24/11,1,8,17853.0,-6,-19,19257
1/24/11,1,9,18207.0,-5,-19,19461
1/24/11,1,10,18254.0,-2,-20,19521
1/24/11,1,11,18262.0,0,-19,19520
1/24/11,1,12,18315.0,3,-18,19375
1/24/11,1,13,17731.0,6,-17,19120
1/24/11,1,14,17222.0,8,-17,18896
1/24/11,1,15,17017.0,10,-16,18580
1/24/11,1,16,16960.0,11,-15,18542
1/24/11,1,17,17583.0,10,-14,19241
1/24/11,1,18,19299.0,9,-15,20868
1/24/11,1,19,19294.0,8,-15,21053
1/24/11,1,20,18960.0,6,-14,20704
1/24/11,1,21,18221.0,6,-12,19990
1/24/11,1,22,17070.0,4,-12,18793
1/24/11,1,23,15730.0,6,-11,17192
1/24/11,1,24,14951.0,6,-9,15792
1/25/11,1,1,13324.0,8,-8,14857
1/25/11,1,2,13390.0,8,-5,14413
1/25/11,1,3,13193.0,8,-3,14226
1/25/11,1,4,13150.0,8,0,14190
1/25/11,1,5,13167.0,9,3,14496
1/25/11,1,6,13658.0,10,5,15542
1/25/11,1,7,14885.0,10,6,17456
1/25/11,1,8,15567.0,12,8,18489
1/25/11,1,9,15747.0,13,9,18692
1/25/11,1,10,15968.0,15,11,18786
1/25/11,1,11,15989.0,17,13,18825
1/25/11,1,12,15984.0,20,16,18741
1/25/11,1,13,15779.0,23,19,18478
1/25/11,1,14,16199.0,25,20,18270
1/25/11,1,15,16089.0,26,20,17948
1/25/11,1,16,16280.0,27,21,17821
1/25/11,1,17,16628.0,27,21,18303
1/25/11,1,18,17249.0,25,20,19726
1/25/11,1,19,17363.0,22,19,19889
1/25/11,1,20,17063.0,20,17,19498
1/25/11,1,21,16588.0,19,16,18819
1/25/11,1,22,15570.0,17,14,17701
1/25/11,1,23,14233.0,16,14,16216
1/25/11,1,24,13295.0,17,13,14873
1/26/11,1,1,13229.0,14,11,14013
1/26/11,1,2,13157.0,14,11,13589
1/26/11,1,3,13022.0,14,11,13437
1/26/11,1,4,12881.0,14,11,13462
1/26/11,1,5,13197.0,13,10,13799
1/26/11,1,6,14087.0,16,12,14944
1/26/11,1,7,15991.0,16,12,17030
1/26/11,1,8,16674.0,16,12,18166
1/26/11,1,9,17002.0,17,13,18311
1/26/11,1,10,16831.0,18,14,18390
1/26/11,1,11,16732.0,20,16,18425
1/26/11,1,12,16428.0,22,18,18319
1/26/11,1,13,16091.0,24,20,18138
1/26/11,1,14,16001.0,25,21,18077
1/26/11,1,15,15793.0,27,22,17927
1/26/11,1,16,15761.0,28,23,17941
1/26/11,1,17,16400.0,28,24,18576
1/26/11,1,18,17504.0,28,25,19818
1/26/11,1,19,17784.0,29,26,19746
1/26/11,1,20,17032.0,29,26,19144
1/26/11,1,21,16523.0,29,26,18267
1/26/11,1,22,15435.0,29,26,17024
1/26/11,1,23,14037.0,28,26,15569
1/26/11,1,24,13117.0,28,25,14249
1/27/11,1,1,13315.0,27,25,13429
1/27/11,1,2,13119.0,26,24,12975
1/27/11,1,3,12983.0,25,23,12777
1/27/11,1,4,12967.0,25,23,12790
1/27/11,1,5,13266.0,25,22,13080
1/27/11,1,6,14178.0,24,22,13941
1/27/11,1,7,15773.0,25,22,15297
1/27/11,1,8,16630.0,26,21,16161
